Building_ID,Floor,Zone,Room_ID,Day_Type,Season,Indoor_Temperature_C,Outdoor_Temperature_C,Humidity_Percent,CO2_ppm,Occupancy,HVAC_Status,HVAC_Mode,HVAC_Setpoint_C,Lighting_Level_Percent,Equipment_Load_kW,Solar_Radiation_Wm2,Wind_Speed_mps,Electricity_Price_per_kWh,Renewable_Generation_kWh,Energy_Consumption_kWh,Carbon_Emission_kgCO2,Comfort_Score,Predicted_Energy_kWh,Recommended_HVAC_Setpoint_C,Expected_Energy_Saving_Percent,AI_Action,Hour,Day,Month,Year,DayOfWeek,WeekOfYear,Quarter,IsWeekend
B1,5,Zone-8,Room-123,Weekend,Winter,23.84,26.59,49.7,504,5,ON,Cooling,24,60,5.9,565.7,3.42,0.15,1.41,45.23,37.09,99.1,46.41,25,12,Decrease HVAC setpoint,15,5,1,2025,6,1,1,1
B1,3,Zone-7,Room-105,Weekend,Winter,23.08,27.23,63.7,516,7,ON,Cooling,24,60,6.64,400.0,2.6,0.15,1.0,49.89,40.91,92.7,49.67,25,12,Dim lighting,16,5,1,2025,6,1,1,1
B1,1,Zone-8,Room-148,Weekend,Winter,23.52,29.98,48.6,532,6,ON,Cooling,24,60,6.54,207.1,4.12,0.15,0.52,54.88,45.0,97.3,56.45,25,12,Increase HVAC setpoint,17,5,1,2025,6,1,1,1
B1,4,Zone-6,Room-102,Weekend,Winter,23.17,30.62,56.4,524,6,ON,Cooling,24,60,6.31,0.0,4.26,0.18,0.0,55.67,45.65,94.6,53.87,25,12,Increase HVAC setpoint,18,5,1,2025,6,1,1,1
B1,2,Zone-8,Room-133,Weekend,Winter,23.9,31.16,64.7,498,4,ON,Cooling,24,60,5.74,0.0,2.8,0.18,0.0,53.66,44.0,96.5,51.98,25,12,Decrease HVAC setpoint,19,5,1,2025,6,1,1,1
B1,2,Zone-8,Room-109,Weekend,Winter,23.19,31.47,58.9,565,9,ON,Cooling,24,60,7.11,0.0,4.5,0.18,0.0,56.75,46.53,94.2,56.19,25,12,Shift non-critical loads,20,5,1,2025,6,1,1,1
B1,2,Zone-5,Room-108,Weekend,Winter,23.36,31.85,61.6,498,4,ON,Cooling,24,60,6.18,0.0,2.74,0.18,0.0,54.91,45.03,94.5,55.0,25,12,Dim lighting,21,5,1,2025,6,1,1,1
B1,1,Zone-4,Room-109,Weekend,Winter,24.13,30.15,57.5,556,8,ON,Cooling,24,60,6.34,0.0,1.54,0.18,0.0,55.69,45.67,97.8,54.51,25,12,Decrease HVAC setpoint,22,5,1,2025,6,1,1,1
B1,4,Zone-4,Room-110,Weekend,Winter,24.19,29.97,66.2,519,7,ON,Cooling,24,60,5.86,0.0,5.38,0.1,0.0,53.87,44.17,95.8,54.21,25,12,Dim lighting,23,5,1,2025,6,1,1,1
B1,5,Zone-2,Room-103,Weekday,Winter,23.9,27.63,57.4,453,3,ON,Cooling,24,60,5.86,0.0,4.79,0.1,0.0,47.55,38.99,98.0,46.83,25,12,Maintain settings,0,6,1,2025,0,2,1,0
B1,4,Zone-4,Room-115,Weekday,Winter,23.54,25.96,47.3,455,3,ON,Cooling,24,60,5.65,0.0,2.59,0.1,0.0,46.33,37.99,97.2,48.17,25,12,Increase ventilation,1,6,1,2025,0,2,1,0
B1,1,Zone-5,Room-141,Weekday,Winter,23.9,23.06,58.9,428,0,OFF,Ventilation,28,10,4.82,0.0,3.61,0.1,0.0,38.2,31.32,97.7,39.8,25,8,Increase ventilation,2,6,1,2025,0,2,1,0
B1,5,Zone-1,Room-108,Weekday,Winter,24.17,21.28,56.2,812,23,ON,Ventilation,24,60,8.95,0.0,2.02,0.1,0.0,58.03,47.58,97.4,56.86,24,8,Increase HVAC setpoint,3,6,1,2025,0,2,1,0
B1,1,Zone-4,Room-142,Weekday,Winter,23.03,19.6,43.5,454,2,ON,Ventilation,24,60,5.33,0.0,3.4,0.1,0.0,39.58,32.46,93.9,39.24,25,12,Maintain settings,4,6,1,2025,0,2,1,0
B1,3,Zone-6,Room-139,Weekday,Winter,23.78,19.58,54.9,436,2,ON,Ventilation,24,60,5.05,0.0,3.5,0.1,0.0,37.92,31.09,97.9,36.6,25,12,Shift non-critical loads,5,6,1,2025,0,2,1,0
B1,3,Zone-6,Room-147,Weekday,Winter,23.66,17.83,59.7,638,13,ON,Ventilation,24,60,7.55,0.0,2.71,0.1,0.0,47.54,38.98,96.4,46.2,24,8,Decrease HVAC setpoint,6,6,1,2025,0,2,1,0
B1,1,Zone-8,Room-113,Weekday,Winter,23.77,18.43,43.8,413,0,OFF,Ventilation,28,10,4.85,207.1,4.18,0.1,0.52,35.07,28.76,97.6,34.3,25,8,Reduce ventilation,7,6,1,2025,0,2,1,0
B1,3,Zone-3,Room-134,Weekday,Winter,24.25,17.09,63.7,910,32,ON,Ventilation,24,90,10.43,400.0,3.08,0.1,1.0,66.48,54.51,91.0,64.73,24,8,Shift non-critical loads,8,6,1,2025,0,2,1,0
B1,4,Zone-5,Room-107,Weekday,Winter,24.91,17.34,66.6,1027,38,ON,Ventilation,24,90,11.99,565.7,5.1,0.15,1.41,72.67,59.59,81.8,73.34,24,8,Maintain settings,9,6,1,2025,0,2,1,0
B1,3,Zone-2,Room-106,Weekday,Winter,24.63,19.11,57.8,1030,38,ON,Ventilation,24,90,12.31,692.8,4.63,0.15,1.73,72.81,59.7,84.8,74.19,24,8,Reduce ventilation,10,6,1,2025,0,2,1,0
B1,4,Zone-6,Room-144,Weekday,Winter,24.89,19.16,47.7,1267,52,ON,Ventilation,24,90,14.2,772.7,2.2,0.15,1.93,83.3,68.31,73.9,83.67,24,8,Reduce ventilation,11,6,1,2025,0,2,1,0
B1,5,Zone-6,Room-139,Weekday,Winter,24.6,21.1,59.6,1304,55,ON,Ventilation,24,90,15.38,800.0,2.63,0.15,2.0,89.15,73.1,72.2,87.36,24,8,Maintain settings,12,6,1,2025,0,2,1,0
B1,4,Zone-2,Room-135,Weekday,Winter,24.51,22.2,43.7,954,34,ON,Ventilation,24,90,10.89,772.7,4.16,0.15,1.93,66.95,54.9,89.2,67.63,24,8,Decrease HVAC setpoint,13,6,1,2025,0,2,1,0
B1,1,Zone-6,Room-103,Weekday,Winter,24.73,24.6,55.3,1006,37,ON,Ventilation,24,90,11.17,692.8,4.79,0.15,1.73,75.3,61.75,85.9,76.69,24,8,Maintain settings,14,6,1,2025,0,2,1,0
B1,4,Zone-5,Room-130,Weekday,Winter,24.73,25.6,49.3,1272,54,ON,Cooling,24,90,14.23,565.7,1.7,0.15,1.41,90.14,73.91,74.8,91.62,24,8,Shift non-critical loads,15,6,1,2025,0,2,1,0
B1,5,Zone-6,Room-145,Weekday,Winter,25.11,26.53,64.5,1291,53,ON,Cooling,24,90,14.26,400.0,2.38,0.15,1.0,93.96,77.05,69.2,94.45,24,8,Shift non-critical loads,16,6,1,2025,0,2,1,0
B1,3,Zone-6,Room-111,Weekday,Winter,23.79,27.92,61.1,966,34,ON,Cooling,24,90,11.21,207.1,1.29,0.15,0.52,75.88,62.22,89.2,76.45,24,8,Increase HVAC setpoint,17,6,1,2025,0,2,1,0
B1,1,Zone-1,Room-145,Weekday,Winter,23.21,30.63,57.3,537,7,ON,Cooling,24,60,6.14,0.0,2.4,0.18,0.0,53.13,43.57,94.6,51.66,25,12,Decrease HVAC setpoint,18,6,1,2025,0,2,1,0
B1,1,Zone-5,Room-144,Weekday,Winter,23.07,30.86,49.5,483,3,ON,Cooling,24,60,5.28,0.0,1.72,0.18,0.0,52.68,43.2,95.3,53.21,25,12,Dim lighting,19,6,1,2025,0,2,1,0
B1,1,Zone-1,Room-123,Weekday,Winter,23.81,31.92,54.8,568,10,ON,Cooling,24,60,7.01,0.0,3.73,0.18,0.0,60.45,49.57,98.1,60.75,24,8,Maintain settings,20,6,1,2025,0,2,1,0
B1,1,Zone-5,Room-104,Weekday,Winter,23.19,30.94,44.4,477,5,ON,Cooling,24,60,5.67,0.0,1.64,0.18,0.0,54.68,44.84,94.8,53.31,25,12,Dim lighting,21,6,1,2025,0,2,1,0
B1,1,Zone-2,Room-118,Weekday,Winter,23.66,29.19,55.5,507,6,ON,Cooling,24,60,6.28,0.0,4.54,0.18,0.0,50.86,41.71,97.2,49.89,25,12,Increase ventilation,22,6,1,2025,0,2,1,0
B1,1,Zone-5,Room-110,Weekday,Winter,23.32,29.3,55.9,578,10,ON,Cooling,24,60,7.22,0.0,1.5,0.1,0.0,57.18,46.89,95.4,56.0,24,8,Reduce ventilation,23,6,1,2025,0,2,1,0
B1,4,Zone-1,Room-126,Weekday,Winter,24.21,27.5,45.1,670,16,ON,Cooling,24,60,8.13,0.0,3.77,0.1,0.0,58.12,47.66,98.0,57.88,24,8,Increase HVAC setpoint,0,7,1,2025,1,2,1,0
B1,5,Zone-6,Room-117,Weekday,Winter,23.56,25.96,55.8,710,17,ON,Cooling,24,60,8.34,0.0,5.14,0.1,0.0,59.91,49.13,96.6,59.67,24,8,Maintain settings,1,7,1,2025,1,2,1,0
B1,4,Zone-5,Room-124,Weekday,Winter,24.03,24.43,64.7,409,0,OFF,Ventilation,28,10,5.27,0.0,3.55,0.1,0.0,40.06,32.85,96.9,41.98,25,8,Increase ventilation,2,7,1,2025,1,2,1,0
B1,2,Zone-5,Room-129,Weekday,Winter,23.97,23.05,64.8,560,9,ON,Ventilation,24,60,7.09,0.0,3.0,0.1,0.0,47.27,38.76,96.9,45.47,25,12,Maintain settings,3,7,1,2025,1,2,1,0
B1,2,Zone-3,Room-124,Weekday,Winter,23.39,21.15,65.5,622,12,ON,Ventilation,24,60,7.3,0.0,3.17,0.1,0.0,47.23,38.73,93.8,46.83,24,8,Reduce ventilation,4,7,1,2025,1,2,1,0
B1,5,Zone-3,Room-131,Weekday,Winter,22.99,18.19,51.5,441,2,ON,Ventilation,24,60,4.87,0.0,2.18,0.1,0.0,38.31,31.41,94.6,37.63,25,12,Decrease HVAC setpoint,5,7,1,2025,1,2,1,0
B1,1,Zone-4,Room-127,Weekday,Winter,23.24,17.7,65.0,496,5,ON,Ventilation,24,60,6.18,0.0,2.19,0.1,0.0,42.97,35.24,93.2,42.84,25,12,Dim lighting,6,7,1,2025,1,2,1,0
B1,5,Zone-7,Room-111,Weekday,Winter,23.83,18.07,45.4,403,0,OFF,Ventilation,28,10,5.48,207.1,3.2,0.1,0.52,35.29,28.94,98.2,34.34,25,8,Shift non-critical loads,7,7,1,2025,1,2,1,0
B1,5,Zone-6,Room-142,Weekday,Winter,25.03,17.5,59.6,1082,42,ON,Ventilation,24,90,13.05,400.0,3.11,0.1,1.0,76.19,62.48,80.1,77.45,24,8,Reduce ventilation,8,7,1,2025,1,2,1,0
B1,2,Zone-6,Room-118,Weekday,Winter,24.83,16.15,53.2,1041,40,ON,Ventilation,24,90,12.15,565.7,2.69,0.15,1.41,72.41,59.38,84.3,70.66,24,8,Decrease HVAC setpoint,9,7,1,2025,1,2,1,0
B1,3,Zone-5,Room-141,Weekday,Winter,24.74,18.07,65.4,1258,52,ON,Ventilation,24,90,14.44,692.8,2.8,0.15,1.73,86.74,71.13,72.4,87.27,24,8,Dim lighting,10,7,1,2025,1,2,1,0
B1,1,Zone-7,Room-126,Weekday,Winter,24.94,19.58,48.2,1247,53,ON,Ventilation,24,90,14.6,772.7,4.63,0.15,1.93,85.26,69.91,74.6,83.29,24,8,Decrease HVAC setpoint,11,7,1,2025,1,2,1,0
B1,4,Zone-5,Room-132,Weekday,Winter,24.15,20.65,55.4,1187,47,ON,Ventilation,24,90,13.78,800.0,2.47,0.15,2.0,82.41,67.58,80.6,84.39,24,8,Dim lighting,12,7,1,2025,1,2,1,0
B1,3,Zone-7,Room-106,Weekday,Winter,24.14,21.24,60.5,1207,48,ON,Ventilation,24,90,13.3,772.7,3.61,0.15,1.93,82.15,67.36,78.7,83.21,24,8,Increase ventilation,13,7,1,2025,1,2,1,0
B1,1,Zone-7,Room-129,Weekday,Winter,24.67,24.19,46.1,1287,55,ON,Ventilation,24,90,15.12,692.8,3.21,0.15,1.73,91.38,74.93,73.7,92.3,24,8,Shift non-critical loads,14,7,1,2025,1,2,1,0
B1,3,Zone-6,Room-150,Weekday,Winter,25.07,25.1,53.9,1352,58,ON,Cooling,24,90,15.16,565.7,3.66,0.15,1.41,94.65,77.61,68.8,95.46,24,8,Increase HVAC setpoint,15,7,1,2025,1,2,1,0
B1,1,Zone-4,Room-111,Weekday,Winter,24.95,28.47,55.5,1063,41,ON,Cooling,24,90,11.93,400.0,2.39,0.15,1.0,82.31,67.49,82.2,83.95,24,8,Decrease HVAC setpoint,16,7,1,2025,1,2,1,0
B1,3,Zone-8,Room-105,Weekday,Winter,25.07,27.9,56.7,1184,47,ON,Cooling,24,90,13.67,207.1,3.1,0.15,0.52,90.91,74.55,75.9,91.82,24,8,Increase HVAC setpoint,17,7,1,2025,1,2,1,0
B1,5,Zone-6,Room-129,Weekday,Winter,23.68,29.43,55.2,716,17,ON,Cooling,24,60,7.58,0.0,3.41,0.18,0.0,60.39,49.52,97.3,59.67,24,8,Maintain settings,18,7,1,2025,1,2,1,0
B1,3,Zone-3,Room-110,Weekday,Winter,23.24,31.3,54.0,435,0,ON,Cooling,24,10,4.74,0.0,2.2,0.18,0.0,47.6,39.03,95.4,49.51,25,12,Dim lighting,19,7,1,2025,1,2,1,0
B1,5,Zone-1,Room-149,Weekday,Winter,23.17,30.98,64.5,431,0,ON,Cooling,24,10,4.92,0.0,4.22,0.18,0.0,45.31,37.15,92.9,43.65,25,12,Increase ventilation,20,7,1,2025,1,2,1,0
B1,4,Zone-6,Room-146,Weekday,Winter,24.23,30.15,60.0,580,9,ON,Cooling,24,60,6.6,0.0,3.82,0.18,0.0,56.24,46.12,96.9,56.22,25,12,Reduce ventilation,21,7,1,2025,1,2,1,0
B1,5,Zone-4,Room-140,Weekday,Winter,24.26,30.42,51.1,516,7,ON,Cooling,24,60,6.15,0.0,4.3,0.18,0.0,55.0,45.1,98.5,53.58,25,12,Dim lighting,22,7,1,2025,1,2,1,0
B1,1,Zone-5,Room-127,Weekday,Winter,23.67,29.76,56.8,468,2,ON,Cooling,24,60,5.29,0.0,1.7,0.1,0.0,49.85,40.88,97.0,48.52,25,12,Reduce ventilation,23,7,1,2025,1,2,1,0
B1,1,Zone-3,Room-138,Weekday,Winter,24.07,28.49,58.1,417,0,OFF,Cooling,28,10,5.14,0.0,2.44,0.1,0.0,43.91,36.01,98.0,45.18,25,8,Reduce ventilation,0,8,1,2025,2,2,1,0
B1,1,Zone-7,Room-124,Weekday,Winter,24.19,26.44,44.3,549,8,ON,Cooling,24,60,6.72,0.0,2.06,0.1,0.0,49.3,40.43,97.9,48.81,25,12,Maintain settings,1,8,1,2025,2,2,1,0
B1,5,Zone-5,Room-127,Weekday,Winter,23.75,24.92,58.2,621,14,ON,Ventilation,24,60,7.27,0.0,1.67,0.1,0.0,52.45,43.01,97.1,52.24,24,8,Increase HVAC setpoint,2,8,1,2025,2,2,1,0
B1,5,Zone-2,Room-124,Weekday,Winter,23.54,21.14,56.6,416,0,OFF,Ventilation,28,10,4.8,0.0,3.52,0.1,0.0,36.09,29.59,96.4,37.67,25,8,Dim lighting,3,8,1,2025,2,2,1,0
B1,2,Zone-8,Room-141,Weekday,Winter,23.78,20.61,58.7,581,9,ON,Ventilation,24,60,6.29,0.0,2.16,0.1,0.0,46.19,37.88,97.2,45.31,25,12,Shift non-critical loads,4,8,1,2025,2,2,1,0
B1,5,Zone-1,Room-105,Weekday,Winter,24.05,20.15,56.9,609,11,ON,Ventilation,24,60,6.65,0.0,1.77,0.1,0.0,47.96,39.33,98.4,46.17,24,8,Increase ventilation,5,8,1,2025,2,2,1,0
B1,2,Zone-1,Room-103,Weekday,Winter,23.79,18.56,59.9,551,9,ON,Ventilation,24,60,6.52,0.0,3.04,0.1,0.0,44.51,36.5,97.0,43.73,25,12,Shift non-critical loads,6,8,1,2025,2,2,1,0
B1,4,Zone-4,Room-137,Weekday,Winter,23.94,16.85,65.6,418,0,OFF,Ventilation,28,10,4.79,207.1,4.26,0.1,0.52,35.72,29.29,96.6,37.38,25,8,Shift non-critical loads,7,8,1,2025,2,2,1,0
B1,1,Zone-7,Room-142,Weekday,Winter,25.16,17.66,47.5,1340,57,ON,Ventilation,24,90,15.17,400.0,4.44,0.1,1.0,89.33,73.25,69.2,87.37,24,8,Increase ventilation,8,8,1,2025,2,2,1,0
B1,4,Zone-3,Room-121,Weekday,Winter,24.71,16.94,50.9,1200,50,ON,Ventilation,24,90,13.83,565.7,2.56,0.15,1.41,82.18,67.39,78.1,81.9,24,8,Shift non-critical loads,9,8,1,2025,2,2,1,0
B1,3,Zone-2,Room-148,Weekday,Winter,24.8,18.64,54.6,1280,55,ON,Ventilation,24,90,14.57,692.8,2.73,0.15,1.73,85.59,70.18,73.2,84.11,24,8,Shift non-critical loads,10,8,1,2025,2,2,1,0
B1,2,Zone-5,Room-114,Weekday,Winter,24.01,19.17,43.3,1089,42,ON,Ventilation,24,90,12.09,772.7,3.99,0.15,1.93,76.7,62.89,85.5,75.67,24,8,Reduce ventilation,11,8,1,2025,2,2,1,0
B1,4,Zone-1,Room-103,Weekday,Winter,23.95,20.94,60.1,1005,36,ON,Ventilation,24,90,11.14,800.0,2.16,0.15,2.0,68.55,56.21,88.4,67.16,24,8,Maintain settings,12,8,1,2025,2,2,1,0
B1,1,Zone-7,Room-103,Weekday,Winter,24.98,21.26,48.4,1209,48,ON,Ventilation,24,90,14.09,772.7,4.13,0.15,1.93,82.16,67.37,76.2,83.15,24,8,Decrease HVAC setpoint,13,8,1,2025,2,2,1,0
B1,1,Zone-7,Room-110,Weekday,Winter,24.05,24.11,50.7,1036,38,ON,Ventilation,24,90,11.66,692.8,3.22,0.15,1.73,76.09,62.39,88.9,75.08,24,8,Increase ventilation,14,8,1,2025,2,2,1,0
B1,3,Zone-3,Room-129,Weekday,Winter,24.72,26.13,62.3,1237,50,ON,Cooling,24,90,13.93,565.7,1.91,0.15,1.41,87.41,71.68,74.1,88.18,24,8,Maintain settings,15,8,1,2025,2,2,1,0
B1,3,Zone-7,Room-101,Weekday,Winter,24.7,26.44,56.4,1099,44,ON,Cooling,24,90,13.13,400.0,2.78,0.15,1.0,82.65,67.77,81.6,83.22,24,8,Dim lighting,16,8,1,2025,2,2,1,0
B1,4,Zone-8,Room-135,Weekday,Winter,25.02,29.95,47.4,1042,38,ON,Cooling,24,90,11.44,207.1,3.35,0.15,0.52,83.5,68.47,83.4,84.06,24,8,Increase ventilation,17,8,1,2025,2,2,1,0
B1,5,Zone-6,Room-113,Weekday,Winter,23.75,30.2,61.8,750,22,ON,Cooling,24,60,8.58,0.0,2.36,0.18,0.0,69.53,57.01,96.4,68.12,24,8,Decrease HVAC setpoint,18,8,1,2025,2,2,1,0
B1,3,Zone-3,Room-148,Weekday,Winter,24.2,30.4,47.8,629,12,ON,Cooling,24,60,6.86,0.0,0.71,0.18,0.0,58.65,48.09,98.6,59.95,24,8,Increase HVAC setpoint,19,8,1,2025,2,2,1,0
B1,3,Zone-4,Room-116,Weekday,Winter,24.03,31.15,61.4,405,0,ON,Cooling,24,10,5.25,0.0,2.52,0.18,0.0,45.6,37.39,97.6,46.76,25,12,Decrease HVAC setpoint,20,8,1,2025,2,2,1,0
B1,2,Zone-2,Room-149,Weekday,Winter,23.22,31.89,43.3,521,6,ON,Cooling,24,60,6.43,0.0,1.85,0.18,0.0,53.92,44.21,94.8,52.11,25,12,Reduce ventilation,21,8,1,2025,2,2,1,0
B1,1,Zone-4,Room-141,Weekday,Winter,23.5,30.64,62.0,627,12,ON,Cooling,24,60,7.62,0.0,2.43,0.18,0.0,58.99,48.37,95.1,58.1,24,8,Maintain settings,22,8,1,2025,2,2,1,0
B1,5,Zone-1,Room-107,Weekday,Winter,23.33,28.92,47.5,541,9,ON,Cooling,24,60,6.71,0.0,3.71,0.1,0.0,52.93,43.4,96.1,51.93,25,12,Reduce ventilation,23,8,1,2025,2,2,1,0
B1,5,Zone-5,Room-120,Weekday,Winter,23.22,27.11,53.0,407,0,OFF,Cooling,28,10,5.22,0.0,3.74,0.1,0.0,44.03,36.1,95.5,45.79,25,8,Increase ventilation,0,9,1,2025,3,2,1,0
B1,4,Zone-8,Room-133,Weekday,Winter,23.39,26.8,57.6,495,5,ON,Cooling,24,60,6.02,0.0,3.2,0.1,0.0,46.39,38.04,95.4,48.14,25,12,Increase ventilation,1,9,1,2025,3,2,1,0
B1,1,Zone-5,Room-145,Weekday,Winter,24.07,23.18,50.8,576,9,ON,Ventilation,24,60,6.76,0.0,3.53,0.1,0.0,44.96,36.87,99.5,45.14,25,12,Reduce ventilation,2,9,1,2025,3,2,1,0
B1,3,Zone-7,Room-132,Weekday,Winter,23.53,21.92,60.2,542,8,ON,Ventilation,24,60,6.53,0.0,3.59,0.1,0.0,43.31,35.51,95.6,43.78,25,12,Shift non-critical loads,3,9,1,2025,3,2,1,0
B1,5,Zone-1,Room-142,Weekday,Winter,23.28,19.99,49.0,540,7,ON,Ventilation,24,60,6.37,0.0,2.09,0.1,0.0,44.99,36.89,96.2,43.24,25,12,Maintain settings,4,9,1,2025,3,2,1,0
B1,2,Zone-2,Room-106,Weekday,Winter,23.77,18.3,56.1,534,8,ON,Ventilation,24,60,6.47,0.0,4.37,0.1,0.0,45.62,37.41,97.6,47.58,25,12,Dim lighting,5,9,1,2025,3,2,1,0
B1,2,Zone-8,Room-116,Weekday,Winter,22.92,18.61,65.0,426,0,OFF,Ventilation,28,10,4.69,0.0,5.92,0.1,0.0,34.92,28.63,91.6,34.89,25,8,Decrease HVAC setpoint,6,9,1,2025,3,2,1,0
B1,5,Zone-6,Room-118,Weekday,Winter,23.71,17.72,47.0,683,15,ON,Ventilation,24,60,7.46,207.1,3.88,0.1,0.52,51.08,41.89,97.9,53.01,24,8,Dim lighting,7,9,1,2025,3,2,1,0
B1,2,Zone-2,Room-117,Weekday,Winter,23.71,18.17,45.4,902,30,ON,Ventilation,24,90,10.64,400.0,2.46,0.1,1.0,63.52,52.09,93.0,63.05,24,8,Maintain settings,8,9,1,2025,3,2,1,0
B1,4,Zone-5,Room-132,Weekday,Winter,24.06,16.14,60.1,1100,41,ON,Ventilation,24,90,12.8,565.7,2.67,0.15,1.41,74.91,61.43,84.1,74.4,24,8,Shift non-critical loads,9,9,1,2025,3,2,1,0
B1,1,Zone-2,Room-142,Weekday,Winter,24.64,18.09,62.0,1021,39,ON,Ventilation,24,90,11.8,692.8,3.2,0.15,1.73,72.2,59.2,84.4,70.56,24,8,Shift non-critical loads,10,9,1,2025,3,2,1,0
B1,5,Zone-5,Room-106,Weekday,Winter,24.21,18.75,53.7,1081,41,ON,Ventilation,24,90,12.41,772.7,5.1,0.15,1.93,73.41,60.2,85.4,71.51,24,8,Increase HVAC setpoint,11,9,1,2025,3,2,1,0
B1,4,Zone-2,Room-136,Weekday,Winter,24.33,20.42,46.6,1108,42,ON,Ventilation,24,90,12.52,800.0,4.96,0.15,2.0,74.75,61.29,83.7,75.68,24,8,Increase ventilation,12,9,1,2025,3,2,1,0
B1,4,Zone-5,Room-145,Weekday,Winter,24.55,21.75,44.0,1042,39,ON,Ventilation,24,90,11.63,772.7,3.33,0.15,1.93,72.06,59.09,85.0,72.01,24,8,Shift non-critical loads,13,9,1,2025,3,2,1,0
B1,4,Zone-6,Room-112,Weekday,Winter,24.33,23.43,56.4,1176,46,ON,Ventilation,24,90,12.78,692.8,3.91,0.15,1.73,81.32,66.68,80.0,80.26,24,8,Dim lighting,14,9,1,2025,3,2,1,0
B1,4,Zone-5,Room-136,Weekday,Winter,24.72,25.92,64.6,1143,46,ON,Cooling,24,90,13.74,565.7,2.57,0.15,1.41,86.36,70.82,77.9,85.99,24,8,Maintain settings,15,9,1,2025,3,2,1,0
B1,2,Zone-1,Room-142,Weekday,Winter,24.35,28.56,61.5,917,32,ON,Cooling,24,90,10.82,400.0,2.79,0.15,1.0,73.84,60.55,90.7,72.68,24,8,Increase HVAC setpoint,16,9,1,2025,3,2,1,0
B1,5,Zone-1,Room-130,Weekday,Winter,25.24,28.81,55.2,1355,57,ON,Cooling,24,90,15.52,207.1,2.06,0.15,0.52,98.42,80.7,67.5,99.29,24,8,Maintain settings,17,9,1,2025,3,2,1,0
B1,5,Zone-8,Room-145,Weekday,Winter,23.66,31.08,45.5,603,13,ON,Cooling,24,60,7.68,0.0,2.49,0.18,0.0,61.25,50.22,97.4,61.26,24,8,Maintain settings,18,9,1,2025,3,2,1,0
B1,5,Zone-8,Room-134,Weekday,Winter,23.86,30.93,65.2,601,12,ON,Cooling,24,60,7.3,0.0,3.27,0.18,0.0,60.05,49.24,96.3,59.58,24,8,Dim lighting,19,9,1,2025,3,2,1,0
B1,5,Zone-5,Room-125,Weekday,Winter,23.84,30.24,46.2,614,12,ON,Cooling,24,60,7.4,0.0,3.19,0.18,0.0,58.52,47.99,98.4,59.05,24,8,Maintain settings,20,9,1,2025,3,2,1,0
B1,5,Zone-8,Room-140,Weekday,Winter,23.38,31.41,66.2,455,2,ON,Cooling,24,60,5.12,0.0,2.96,0.18,0.0,49.71,40.76,93.7,47.92,25,12,Increase HVAC setpoint,21,9,1,2025,3,2,1,0
B1,3,Zone-3,Room-133,Weekday,Winter,23.13,30.36,56.1,538,7,ON,Cooling,24,60,6.71,0.0,2.83,0.18,0.0,55.58,45.58,94.4,57.41,25,12,Reduce ventilation,22,9,1,2025,3,2,1,0
B1,2,Zone-2,Room-112,Weekday,Winter,23.93,29.78,59.3,645,15,ON,Cooling,24,60,7.92,0.0,0.6,0.1,0.0,62.89,51.57,97.8,61.4,24,8,Reduce ventilation,23,9,1,2025,3,2,1,0
B1,4,Zone-2,Room-106,Weekday,Winter,23.1,26.49,52.5,433,0,OFF,Cooling,28,10,4.77,0.0,2.09,0.1,0.0,41.72,34.21,95.0,42.99,25,8,Shift non-critical loads,0,10,1,2025,4,2,1,0
B1,5,Zone-1,Room-120,Weekday,Winter,23.98,26.35,66.6,464,4,ON,Cooling,24,60,5.28,0.0,4.2,0.1,0.0,47.17,38.68,96.5,49.05,25,12,Increase ventilation,1,10,1,2025,4,2,1,0
B1,1,Zone-5,Room-147,Weekday,Winter,24.61,24.44,56.5,768,22,ON,Ventilation,24,60,8.96,0.0,1.64,0.1,0.0,58.99,48.37,95.6,56.99,24,8,Maintain settings,2,10,1,2025,4,2,1,0
B1,4,Zone-4,Room-116,Weekday,Winter,24.23,21.53,62.9,499,6,ON,Ventilation,24,60,5.71,0.0,2.22,0.1,0.0,43.78,35.9,96.3,42.86,25,12,Shift non-critical loads,3,10,1,2025,4,2,1,0
B1,4,Zone-3,Room-106,Weekday,Winter,23.79,19.56,63.9,696,18,ON,Ventilation,24,60,7.81,0.0,3.17,0.1,0.0,54.39,44.6,96.2,53.0,24,8,Decrease HVAC setpoint,4,10,1,2025,4,2,1,0
B1,3,Zone-6,Room-126,Weekday,Winter,24.0,18.88,48.8,427,0,OFF,Ventilation,28,10,4.97,0.0,2.97,0.1,0.0,35.78,29.34,99.8,35.73,25,8,Dim lighting,5,10,1,2025,4,2,1,0
B1,5,Zone-3,Room-117,Weekday,Winter,23.85,17.72,61.4,680,15,ON,Ventilation,24,60,7.2,0.0,2.83,0.1,0.0,49.95,40.96,97.0,48.1,24,8,Shift non-critical loads,6,10,1,2025,4,2,1,0
B1,2,Zone-6,Room-124,Weekday,Winter,23.41,17.52,43.4,582,10,ON,Ventilation,24,60,6.58,207.1,1.44,0.1,0.52,46.51,38.14,95.7,45.13,24,8,Shift non-critical loads,7,10,1,2025,4,2,1,0
